"0234","0231",00,02
"0235","0251",00,00
"0452","0452",00,10
"0452","0452",00,10
"0452","0452",00,10
"0452","0452",00,11
"0452","0452",00,08
"0452","0452",00,08
"0452","0452",00,13
"0452","0452",00,11
"0452","0452",00,11
"0452","0452",00,13
"0452","0452",00,13
"0452","0452",00,11
"0452","0452",00,11
"0452","0452",00,11
"0452","0452",00,12
"0452","0452",00,12
"0452","0452",00,13
"0452","0452",00,12
"0452","0452",00,12
"0452","0452",00,13
"0452","0452",00,13
"0452","0452",00,11
"0452","0452",00,11
"0452","0452",00,12
"0452","0452",00,14
"0452","0452",00,12
"0452","0452",00,13
"0452","0452",00,13
"0452","0452",00,13
"0452","0452",00,13
"0452","0452",00,11
"0452","0452",00,11
"0452","0452",00,14
"0452","0452",00,11
"0452","0452",00,11
"0452","0452",00,12
"0452","0452",00,13
"0452","0452",00,13
"0452","0452",00,11
"0452","0452",00,12
"0452","0452",00,12
"0452","0452",00,12
"0452","0452",00,11
